NodeLabel,X_mm,Y_mm,Z_mm
3819,8.4,1.1428572,7.3846154
3820,8.4,1.7142857,7.3846154
3821,8.4,2.2857144,7.3846154
3822,8.4,2.857143,7.3846154
3823,8.4,3.4285715,7.3846154
3824,8.4,4.0,7.3846154
3825,8.4,0.0,6.769231
3826,8.4,0.5714286,6.769231
3827,8.4,1.1428572,6.769231
3828,8.4,1.7142857,6.769231
3829,8.4,2.2857144,6.769231
3830,8.4,2.857143,6.769231
3831,8.4,3.4285715,6.769231
3832,8.4,4.0,6.769231
3833,8.4,0.0,6.1538463
3834,8.4,0.5714286,6.1538463
3835,8.4,1.1428572,6.1538463
3836,8.4,1.7142857,6.1538463
3837,8.4,2.2857144,6.1538463
3838,8.4,2.857143,6.1538463
3839,8.4,3.4285715,6.1538463
3840,8.4,4.0,6.1538463
3841,8.4,0.0,5.5384617
3842,8.4,0.5714286,5.5384617
3843,8.4,1.1428572,5.5384617
3844,8.4,1.7142857,5.5384617
3845,8.4,2.2857144,5.5384617
3846,8.4,2.857143,5.5384617
3847,8.4,3.4285715,5.5384617
3848,8.4,4.0,5.5384617
3849,8.4,0.0,4.923077
3850,8.4,0.5714286,4.923077
3851,8.4,1.1428572,4.923077
3852,8.4,1.7142857,4.923077
3853,8.4,2.2857144,4.923077
3854,8.4,2.857143,4.923077
3855,8.4,3.4285715,4.923077
3856,8.4,4.0,4.923077
3857,8.4,0.0,4.3076925
3858,8.4,0.5714286,4.3076925
3859,8.4,1.1428572,4.3076925
3860,8.4,1.7142857,4.3076925
3861,8.4,2.2857144,4.3076925
3862,8.4,2.857143,4.3076925
3863,8.4,3.4285715,4.3076925
3864,8.4,4.0,4.3076925
3865,8.4,0.0,3.6923077
3866,8.4,0.5714286,3.6923077
3867,8.4,1.1428572,3.6923077
3868,8.4,1.7142857,3.6923077
3869,8.4,2.2857144,3.6923077
3870,8.4,2.857143,3.6923077
3871,8.4,3.4285715,3.6923077
3872,8.4,4.0,3.6923077
3873,8.4,0.0,3.0769231
3874,8.4,0.5714286,3.0769231
3875,8.4,1.1428572,3.0769231
3876,8.4,1.7142857,3.0769231
3877,8.4,2.2857144,3.0769231
3878,8.4,2.857143,3.0769231
3879,8.4,3.4285715,3.0769231
3880,8.4,4.0,3.0769231
3881,8.4,0.0,2.4615386
3882,8.4,0.5714286,2.4615386
3883,8.4,1.1428572,2.4615386
3884,8.4,1.7142857,2.4615386
3885,8.4,2.2857144,2.4615386
3886,8.4,2.857143,2.4615386
3887,8.4,3.4285715,2.4615386
3888,8.4,4.0,2.4615386
3889,8.4,0.0,1.8461539
3890,8.4,0.5714286,1.8461539
3891,8.4,1.1428572,1.8461539
3892,8.4,1.7142857,1.8461539
3893,8.4,2.2857144,1.8461539
3894,8.4,2.857143,1.8461539
3895,8.4,3.4285715,1.8461539
3896,8.4,4.0,1.8461539
3897,8.4,0.0,1.2307693
3898,8.4,0.5714286,1.2307693
3899,8.4,1.1428572,1.2307693
3900,8.4,1.7142857,1.2307693
3901,8.4,2.2857144,1.2307693
3902,8.4,2.857143,1.2307693
3903,8.4,3.4285715,1.2307693
3904,8.4,4.0,1.2307693
3905,8.4,0.0,0.61538464
3906,8.4,0.5714286,0.61538464
3907,8.4,1.1428572,0.61538464
3908,8.4,1.7142857,0.61538464
3909,8.4,2.2857144,0.61538464
3910,8.4,2.857143,0.61538464
3911,8.4,3.4285715,0.61538464
3912,8.4,4.0,0.61538464
3913,8.4,0.0,0.0
3914,8.4,0.5714286,0.0
3915,8.4,1.1428572,0.0
3916,8.4,1.7142857,0.0
3917,8.4,2.2857144,0.0
3918,8.4,2.857143,0.0
3919,8.4,3.4285715,0.0
3920,8.4,4.0,0.0
3921,9.0,0.0,8.0
3922,9.0,0.5714286,8.0
3923,9.0,1.1428572,8.0
3924,9.0,1.7142857,8.0
3925,9.0,2.2857144,8.0
3926,9.0,2.857143,8.0
3927,9.0,3.4285715,8.0
3928,9.0,4.0,8.0
3929,9.0,0.0,7.3846154
3930,9.0,0.5714286,7.3846154
3931,9.0,1.1428572,7.3846154
3932,9.0,1.7142857,7.3846154
3933,9.0,2.2857144,7.3846154
3934,9.0,2.857143,7.3846154
3935,9.0,3.4285715,7.3846154
3936,9.0,4.0,7.3846154
3937,9.0,0.0,6.769231
3938,9.0,0.5714286,6.769231
3939,9.0,1.1428572,6.769231
3940,9.0,1.7142857,6.769231
3941,9.0,2.2857144,6.769231
3942,9.0,2.857143,6.769231
3943,9.0,3.4285715,6.769231
3944,9.0,4.0,6.769231
3945,9.0,0.0,6.1538463
3946,9.0,0.5714286,6.1538463
3947,9.0,1.1428572,6.1538463
3948,9.0,1.7142857,6.1538463
3949,9.0,2.2857144,6.1538463
3950,9.0,2.857143,6.1538463
3951,9.0,3.4285715,6.1538463
3952,9.0,4.0,6.1538463
3953,9.0,0.0,5.5384617
3954,9.0,0.5714286,5.5384617
3955,9.0,1.1428572,5.5384617
3956,9.0,1.7142857,5.5384617
3957,9.0,2.2857144,5.5384617
3958,9.0,2.857143,5.5384617
3959,9.0,3.4285715,5.5384617
3960,9.0,4.0,5.5384617
3961,9.0,0.0,4.923077
3962,9.0,0.5714286,4.923077
3963,9.0,1.1428572,4.923077
3964,9.0,1.7142857,4.923077
3965,9.0,2.2857144,4.923077
3966,9.0,2.857143,4.923077
3967,9.0,3.4285715,4.923077
3968,9.0,4.0,4.923077
3969,9.0,0.0,4.3076925
3970,9.0,0.5714286,4.3076925
3971,9.0,1.1428572,4.3076925
3972,9.0,1.7142857,4.3076925
3973,9.0,2.2857144,4.3076925
3974,9.0,2.857143,4.3076925
3975,9.0,3.4285715,4.3076925
3976,9.0,4.0,4.3076925
3977,9.0,0.0,3.6923077
3978,9.0,0.5714286,3.6923077
3979,9.0,1.1428572,3.6923077
3980,9.0,1.7142857,3.6923077
3981,9.0,2.2857144,3.6923077
3982,9.0,2.857143,3.6923077
3983,9.0,3.4285715,3.6923077
3984,9.0,4.0,3.6923077
3985,9.0,0.0,3.0769231
3986,9.0,0.5714286,3.0769231
3987,9.0,1.1428572,3.0769231
3988,9.0,1.7142857,3.0769231
3989,9.0,2.2857144,3.0769231
3990,9.0,2.857143,3.0769231
3991,9.0,3.4285715,3.0769231
3992,9.0,4.0,3.0769231
3993,9.0,0.0,2.4615386
3994,9.0,0.5714286,2.4615386
3995,9.0,1.1428572,2.4615386
3996,9.0,1.7142857,2.4615386
3997,9.0,2.2857144,2.4615386
3998,9.0,2.857143,2.4615386
3999,9.0,3.4285715,2.4615386
4000,9.0,4.0,2.4615386
4001,9.0,0.0,1.8461539
4002,9.0,0.5714286,1.8461539
4003,9.0,1.1428572,1.8461539
4004,9.0,1.7142857,1.8461539
4005,9.0,2.2857144,1.8461539
4006,9.0,2.857143,1.8461539
4007,9.0,3.4285715,1.8461539
4008,9.0,4.0,1.8461539
4009,9.0,0.0,1.2307693
4010,9.0,0.5714286,1.2307693
4011,9.0,1.1428572,1.2307693
4012,9.0,1.7142857,1.2307693
4013,9.0,2.2857144,1.2307693
4014,9.0,2.857143,1.2307693
4015,9.0,3.4285715,1.2307693
4016,9.0,4.0,1.2307693
4017,9.0,0.0,0.61538464
4018,9.0,0.5714286,0.61538464
4019,9.0,1.1428572,0.61538464
4020,9.0,1.7142857,0.61538464
4021,9.0,2.2857144,0.61538464
4022,9.0,2.857143,0.61538464
4023,9.0,3.4285715,0.61538464
4024,9.0,4.0,0.61538464
4025,9.0,0.0,0.0
4026,9.0,0.5714286,0.0
4027,9.0,1.1428572,0.0
4028,9.0,1.7142857,0.0
4029,9.0,2.2857144,0.0
4030,9.0,2.857143,0.0
4031,9.0,3.4285715,0.0
4032,9.0,4.0,0.0
4033,9.6,0.0,8.0
4034,9.6,0.5714286,8.0
4035,9.6,1.1428572,8.0
4036,9.6,1.7142857,8.0
4037,9.6,2.2857144,8.0
4038,9.6,2.857143,8.0
4039,9.6,3.4285715,8.0
4040,9.6,4.0,8.0
4041,9.6,0.0,7.3846154
4042,9.6,0.5714286,7.3846154
4043,9.6,1.1428572,7.3846154
4044,9.6,1.7142857,7.3846154
4045,9.6,2.2857144,7.3846154
4046,9.6,2.857143,7.3846154
4047,9.6,3.4285715,7.3846154
4048,9.6,4.0,7.3846154
4049,9.6,0.0,6.769231
4050,9.6,0.5714286,6.769231
4051,9.6,1.1428572,6.769231
4052,9.6,1.7142857,6.769231
4053,9.6,2.2857144,6.769231
4054,9.6,2.857143,6.769231
4055,9.6,3.4285715,6.769231
4056,9.6,4.0,6.769231
4057,9.6,0.0,6.1538463
4058,9.6,0.5714286,6.1538463
4059,9.6,1.1428572,6.1538463
4060,9.6,1.7142857,6.1538463
4061,9.6,2.2857144,6.1538463
4062,9.6,2.857143,6.1538463
4063,9.6,3.4285715,6.1538463
4064,9.6,4.0,6.1538463
4065,9.6,0.0,5.5384617
4066,9.6,0.5714286,5.5384617
4067,9.6,1.1428572,5.5384617
4068,9.6,1.7142857,5.5384617
4069,9.6,2.2857144,5.5384617
4070,9.6,2.857143,5.5384617
4071,9.6,3.4285715,5.5384617
4072,9.6,4.0,5.5384617
4073,9.6,0.0,4.923077
4074,9.6,0.5714286,4.923077
4075,9.6,1.1428572,4.923077
4076,9.6,1.7142857,4.923077
4077,9.6,2.2857144,4.923077
4078,9.6,2.857143,4.923077
4079,9.6,3.4285715,4.923077
4080,9.6,4.0,4.923077
4081,9.6,0.0,4.3076925
4082,9.6,0.5714286,4.3076925
4083,9.6,1.1428572,4.3076925
4084,9.6,1.7142857,4.3076925
4085,9.6,2.2857144,4.3076925
4086,9.6,2.857143,4.3076925
4087,9.6,3.4285715,4.3076925
4088,9.6,4.0,4.3076925
4089,9.6,0.0,3.6923077
4090,9.6,0.5714286,3.6923077
4091,9.6,1.1428572,3.6923077
4092,9.6,1.7142857,3.6923077
4093,9.6,2.2857144,3.6923077
4094,9.6,2.857143,3.6923077
4095,9.6,3.4285715,3.6923077
4096,9.6,4.0,3.6923077
4097,9.6,0.0,3.0769231
4098,9.6,0.5714286,3.0769231
4099,9.6,1.1428572,3.0769231
4100,9.6,1.7142857,3.0769231
4101,9.6,2.2857144,3.0769231
4102,9.6,2.857143,3.0769231
4103,9.6,3.4285715,3.0769231
4104,9.6,4.0,3.0769231
4105,9.6,0.0,2.4615386
4106,9.6,0.5714286,2.4615386
4107,9.6,1.1428572,2.4615386
4108,9.6,1.7142857,2.4615386
4109,9.6,2.2857144,2.4615386
4110,9.6,2.857143,2.4615386
4111,9.6,3.4285715,2.4615386
4112,9.6,4.0,2.4615386
4113,9.6,0.0,1.8461539
4114,9.6,0.5714286,1.8461539
4115,9.6,1.1428572,1.8461539
4116,9.6,1.7142857,1.8461539
4117,9.6,2.2857144,1.8461539
4118,9.6,2.857143,1.8461539
4119,9.6,3.4285715,1.8461539
4120,9.6,4.0,1.8461539
4121,9.6,0.0,1.2307693
4122,9.6,0.5714286,1.2307693
4123,9.6,1.1428572,1.2307693
4124,9.6,1.7142857,1.2307693
4125,9.6,2.2857144,1.2307693
4126,9.6,2.857143,1.2307693
4127,9.6,3.4285715,1.2307693
4128,9.6,4.0,1.2307693
4129,9.6,0.0,0.61538464
4130,9.6,0.5714286,0.61538464
4131,9.6,1.1428572,0.61538464
4132,9.6,1.7142857,0.61538464
4133,9.6,2.2857144,0.61538464
4134,9.6,2.857143,0.61538464
4135,9.6,3.4285715,0.61538464
4136,9.6,4.0,0.61538464
4137,9.6,0.0,0.0
4138,9.6,0.5714286,0.0
4139,9.6,1.1428572,0.0
4140,9.6,1.7142857,0.0
4141,9.6,2.2857144,0.0
4142,9.6,2.857143,0.0
4143,9.6,3.4285715,0.0
4144,9.6,4.0,0.0
4145,10.2,0.0,8.0
4146,10.2,0.5714286,8.0
4147,10.2,1.1428572,8.0
4148,10.2,1.7142857,8.0
4149,10.2,2.2857144,8.0
4150,10.2,2.857143,8.0
4151,10.2,3.4285715,8.0
4152,10.2,4.0,8.0
4153,10.2,0.0,7.3846154
4154,10.2,0.5714286,7.3846154
4155,10.2,1.1428572,7.3846154
4156,10.2,1.7142857,7.3846154
4157,10.2,2.2857144,7.3846154
4158,10.2,2.857143,7.3846154
4159,10.2,3.4285715,7.3846154
4160,10.2,4.0,7.3846154
4161,10.2,0.0,6.769231
4162,10.2,0.5714286,6.769231
4163,10.2,1.1428572,6.769231
4164,10.2,1.7142857,6.769231
4165,10.2,2.2857144,6.769231
4166,10.2,2.857143,6.769231
4167,10.2,3.4285715,6.769231
4168,10.2,4.0,6.769231
4169,10.2,0.0,6.1538463
4170,10.2,0.5714286,6.1538463
4171,10.2,1.1428572,6.1538463
4172,10.2,1.7142857,6.1538463
4173,10.2,2.2857144,6.1538463
4174,10.2,2.857143,6.1538463
4175,10.2,3.4285715,6.1538463
4176,10.2,4.0,6.1538463
4177,10.2,0.0,5.5384617
4178,10.2,0.5714286,5.5384617
4179,10.2,1.1428572,5.5384617
4180,10.2,1.7142857,5.5384617
4181,10.2,2.2857144,5.5384617
4182,10.2,2.857143,5.5384617
4183,10.2,3.4285715,5.5384617
4184,10.2,4.0,5.5384617
4185,10.2,0.0,4.923077
4186,10.2,0.5714286,4.923077
4187,10.2,1.1428572,4.923077
4188,10.2,1.7142857,4.923077
4189,10.2,2.2857144,4.923077
4190,10.2,2.857143,4.923077
4191,10.2,3.4285715,4.923077
4192,10.2,4.0,4.923077
4193,10.2,0.0,4.3076925
4194,10.2,0.5714286,4.3076925
4195,10.2,1.1428572,4.3076925
4196,10.2,1.7142857,4.3076925
4197,10.2,2.2857144,4.3076925
4198,10.2,2.857143,4.3076925
4199,10.2,3.4285715,4.3076925
4200,10.2,4.0,4.3076925
4201,10.2,0.0,3.6923077
4202,10.2,0.5714286,3.6923077
4203,10.2,1.1428572,3.6923077
4204,10.2,1.7142857,3.6923077
4205,10.2,2.2857144,3.6923077
4206,10.2,2.857143,3.6923077
4207,10.2,3.4285715,3.6923077
4208,10.2,4.0,3.6923077
4209,10.2,0.0,3.0769231
4210,10.2,0.5714286,3.0769231
4211,10.2,1.1428572,3.0769231
4212,10.2,1.7142857,3.0769231
4213,10.2,2.2857144,3.0769231
4214,10.2,2.857143,3.0769231
4215,10.2,3.4285715,3.0769231
4216,10.2,4.0,3.0769231
4217,10.2,0.0,2.4615386
4218,10.2,0.5714286,2.4615386
4219,10.2,1.1428572,2.4615386
4220,10.2,1.7142857,2.4615386
4221,10.2,2.2857144,2.4615386
4222,10.2,2.857143,2.4615386
4223,10.2,3.4285715,2.4615386
4224,10.2,4.0,2.4615386
4225,10.2,0.0,1.8461539
4226,10.2,0.5714286,1.8461539
4227,10.2,1.1428572,1.8461539
4228,10.2,1.7142857,1.8461539
4229,10.2,2.2857144,1.8461539
4230,10.2,2.857143,1.8461539
4231,10.2,3.4285715,1.8461539
4232,10.2,4.0,1.8461539
4233,10.2,0.0,1.2307693
4234,10.2,0.5714286,1.2307693
4235,10.2,1.1428572,1.2307693
4236,10.2,1.7142857,1.2307693
4237,10.2,2.2857144,1.2307693
4238,10.2,2.857143,1.2307693
4239,10.2,3.4285715,1.2307693
4240,10.2,4.0,1.2307693
4241,10.2,0.0,0.61538464
4242,10.2,0.5714286,0.61538464
4243,10.2,1.1428572,0.61538464
4244,10.2,1.7142857,0.61538464
4245,10.2,2.2857144,0.61538464
4246,10.2,2.857143,0.61538464
4247,10.2,3.4285715,0.61538464
4248,10.2,4.0,0.61538464
4249,10.2,0.0,0.0
4250,10.2,0.5714286,0.0
4251,10.2,1.1428572,0.0
4252,10.2,1.7142857,0.0
4253,10.2,2.2857144,0.0
4254,10.2,2.857143,0.0
4255,10.2,3.4285715,0.0
4256,10.2,4.0,0.0
4257,10.8,0.0,8.0
4258,10.8,0.5714286,8.0
4259,10.8,1.1428572,8.0
4260,10.8,1.7142857,8.0
4261,10.8,2.2857144,8.0
4262,10.8,2.857143,8.0
4263,10.8,3.4285715,8.0
4264,10.8,4.0,8.0
4265,10.8,0.0,7.3846154
4266,10.8,0.5714286,7.3846154
4267,10.8,1.1428572,7.3846154
4268,10.8,1.7142857,7.3846154
4269,10.8,2.2857144,7.3846154
4270,10.8,2.857143,7.3846154
4271,10.8,3.4285715,7.3846154
4272,10.8,4.0,7.3846154
4273,10.8,0.0,6.769231
4274,10.8,0.5714286,6.769231
4275,10.8,1.1428572,6.769231
4276,10.8,1.7142857,6.769231
4277,10.8,2.2857144,6.769231
4278,10.8,2.857143,6.769231
4279,10.8,3.4285715,6.769231
4280,10.8,4.0,6.769231
4281,10.8,0.0,6.1538463
4282,10.8,0.5714286,6.1538463
4283,10.8,1.1428572,6.1538463
4284,10.8,1.7142857,6.1538463
4285,10.8,2.2857144,6.1538463
4286,10.8,2.857143,6.1538463
4287,10.8,3.4285715,6.1538463
4288,10.8,4.0,6.1538463
4289,10.8,0.0,5.5384617
4290,10.8,0.5714286,5.5384617
4291,10.8,1.1428572,5.5384617
4292,10.8,1.7142857,5.5384617
4293,10.8,2.2857144,5.5384617
4294,10.8,2.857143,5.5384617
4295,10.8,3.4285715,5.5384617
4296,10.8,4.0,5.5384617
4297,10.8,0.0,4.923077
4298,10.8,0.5714286,4.923077
4299,10.8,1.1428572,4.923077
4300,10.8,1.7142857,4.923077
4301,10.8,2.2857144,4.923077
4302,10.8,2.857143,4.923077
4303,10.8,3.4285715,4.923077
4304,10.8,4.0,4.923077
4305,10.8,0.0,4.3076925
4306,10.8,0.5714286,4.3076925
4307,10.8,1.1428572,4.3076925
4308,10.8,1.7142857,4.3076925
4309,10.8,2.2857144,4.3076925
4310,10.8,2.857143,4.3076925
4311,10.8,3.4285715,4.3076925
4312,10.8,4.0,4.3076925
4313,10.8,0.0,3.6923077
4314,10.8,0.5714286,3.6923077
4315,10.8,1.1428572,3.6923077
4316,10.8,1.7142857,3.6923077
4317,10.8,2.2857144,3.6923077
4318,10.8,2.857143,3.6923077
4319,10.8,3.4285715,3.6923077
4320,10.8,4.0,3.6923077
4321,10.8,0.0,3.0769231
4322,10.8,0.5714286,3.0769231
4323,10.8,1.1428572,3.0769231
4324,10.8,1.7142857,3.0769231
4325,10.8,2.2857144,3.0769231
4326,10.8,2.857143,3.0769231
4327,10.8,3.4285715,3.0769231
4328,10.8,4.0,3.0769231
4329,10.8,0.0,2.4615386
4330,10.8,0.5714286,2.4615386
4331,10.8,1.1428572,2.4615386
4332,10.8,1.7142857,2.4615386
4333,10.8,2.2857144,2.4615386
4334,10.8,2.857143,2.4615386
4335,10.8,3.4285715,2.4615386
4336,10.8,4.0,2.4615386
4337,10.8,0.0,1.8461539
4338,10.8,0.5714286,1.8461539
4339,10.8,1.1428572,1.8461539
4340,10.8,1.7142857,1.8461539
4341,10.8,2.2857144,1.8461539
4342,10.8,2.857143,1.8461539
4343,10.8,3.4285715,1.8461539
4344,10.8,4.0,1.8461539
4345,10.8,0.0,1.2307693
4346,10.8,0.5714286,1.2307693
4347,10.8,1.1428572,1.2307693
4348,10.8,1.7142857,1.2307693
4349,10.8,2.2857144,1.2307693
4350,10.8,2.857143,1.2307693
4351,10.8,3.4285715,1.2307693
4352,10.8,4.0,1.2307693
4353,10.8,0.0,0.61538464
4354,10.8,0.5714286,0.61538464
4355,10.8,1.1428572,0.61538464
4356,10.8,1.7142857,0.61538464
4357,10.8,2.2857144,0.61538464
4358,10.8,2.857143,0.61538464
4359,10.8,3.4285715,0.61538464
4360,10.8,4.0,0.61538464
4361,10.8,0.0,0.0
4362,10.8,0.5714286,0.0
4363,10.8,1.1428572,0.0
4364,10.8,1.7142857,0.0
4365,10.8,2.2857144,0.0
4366,10.8,2.857143,0.0
4367,10.8,3.4285715,0.0
4368,10.8,4.0,0.0
4369,11.4,0.0,8.0
4370,11.4,0.5714286,8.0
4371,11.4,1.1428572,8.0
4372,11.4,1.7142857,8.0
4373,11.4,2.2857144,8.0
4374,11.4,2.857143,8.0
4375,11.4,3.4285715,8.0
4376,11.4,4.0,8.0
4377,11.4,0.0,7.3846154
4378,11.4,0.5714286,7.3846154
4379,11.4,1.1428572,7.3846154
4380,11.4,1.7142857,7.3846154
4381,11.4,2.2857144,7.3846154
4382,11.4,2.857143,7.3846154
4383,11.4,3.4285715,7.3846154
4384,11.4,4.0,7.3846154
4385,11.4,0.0,6.769231
4386,11.4,0.5714286,6.769231
4387,11.4,1.1428572,6.769231
4388,11.4,1.7142857,6.769231
4389,11.4,2.2857144,6.769231
4390,11.4,2.857143,6.769231
4391,11.4,3.4285715,6.769231
4392,11.4,4.0,6.769231
4393,11.4,0.0,6.1538463
4394,11.4,0.5714286,6.1538463
4395,11.4,1.1428572,6.1538463
4396,11.4,1.7142857,6.1538463
4397,11.4,2.2857144,6.1538463
4398,11.4,2.857143,6.1538463
4399,11.4,3.4285715,6.1538463
4400,11.4,4.0,6.1538463
4401,11.4,0.0,5.5384617
4402,11.4,0.5714286,5.5384617
4403,11.4,1.1428572,5.5384617
4404,11.4,1.7142857,5.5384617
4405,11.4,2.2857144,5.5384617
4406,11.4,2.857143,5.5384617
4407,11.4,3.4285715,5.5384617
4408,11.4,4.0,5.5384617
4409,11.4,0.0,4.923077
4410,11.4,0.5714286,4.923077
4411,11.4,1.1428572,4.923077
4412,11.4,1.7142857,4.923077
4413,11.4,2.2857144,4.923077
4414,11.4,2.857143,4.923077
4415,11.4,3.4285715,4.923077
4416,11.4,4.0,4.923077
4417,11.4,0.0,4.3076925
4418,11.4,0.5714286,4.3076925
4419,11.4,1.1428572,4.3076925
4420,11.4,1.7142857,4.3076925
4421,11.4,2.2857144,4.3076925
4422,11.4,2.857143,4.3076925
4423,11.4,3.4285715,4.3076925
4424,11.4,4.0,4.3076925
4425,11.4,0.0,3.6923077
4426,11.4,0.5714286,3.6923077
4427,11.4,1.1428572,3.6923077
4428,11.4,1.7142857,3.6923077
4429,11.4,2.2857144,3.6923077
4430,11.4,2.857143,3.6923077
4431,11.4,3.4285715,3.6923077
4432,11.4,4.0,3.6923077
4433,11.4,0.0,3.0769231
4434,11.4,0.5714286,3.0769231
4435,11.4,1.1428572,3.0769231
4436,11.4,1.7142857,3.0769231
4437,11.4,2.2857144,3.0769231
4438,11.4,2.857143,3.0769231
4439,11.4,3.4285715,3.0769231
4440,11.4,4.0,3.0769231
4441,11.4,0.0,2.4615386
4442,11.4,0.5714286,2.4615386
4443,11.4,1.1428572,2.4615386
4444,11.4,1.7142857,2.4615386
4445,11.4,2.2857144,2.4615386
4446,11.4,2.857143,2.4615386
4447,11.4,3.4285715,2.4615386
4448,11.4,4.0,2.4615386
4449,11.4,0.0,1.8461539
4450,11.4,0.5714286,1.8461539
4451,11.4,1.1428572,1.8461539
4452,11.4,1.7142857,1.8461539
4453,11.4,2.2857144,1.8461539
4454,11.4,2.857143,1.8461539
4455,11.4,3.4285715,1.8461539
4456,11.4,4.0,1.8461539
4457,11.4,0.0,1.2307693
4458,11.4,0.5714286,1.2307693
4459,11.4,1.1428572,1.2307693
4460,11.4,1.7142857,1.2307693
4461,11.4,2.2857144,1.2307693
4462,11.4,2.857143,1.2307693
4463,11.4,3.4285715,1.2307693
4464,11.4,4.0,1.2307693
4465,11.4,0.0,0.61538464
4466,11.4,0.5714286,0.61538464
4467,11.4,1.1428572,0.61538464
4468,11.4,1.7142857,0.61538464
4469,11.4,2.2857144,0.61538464
4470,11.4,2.857143,0.61538464
4471,11.4,3.4285715,0.61538464
4472,11.4,4.0,0.61538464
4473,11.4,0.0,0.0
4474,11.4,0.5714286,0.0
4475,11.4,1.1428572,0.0
4476,11.4,1.7142857,0.0
4477,11.4,2.2857144,0.0
4478,11.4,2.857143,0.0
4479,11.4,3.4285715,0.0
4480,11.4,4.0,0.0
4481,12.0,0.0,8.0
4482,12.0,0.5714286,8.0
4483,12.0,1.1428572,8.0
4484,12.0,1.7142857,8.0
4485,12.0,2.2857144,8.0
4486,12.0,2.857143,8.0
4487,12.0,3.4285715,8.0
4488,12.0,4.0,8.0
4489,12.0,0.0,7.3846154
4490,12.0,0.5714286,7.3846154
4491,12.0,1.1428572,7.3846154
4492,12.0,1.7142857,7.3846154
4493,12.0,2.2857144,7.3846154
4494,12.0,2.857143,7.3846154
4495,12.0,3.4285715,7.3846154
4496,12.0,4.0,7.3846154
4497,12.0,0.0,6.769231
4498,12.0,0.5714286,6.769231
4499,12.0,1.1428572,6.769231
4500,12.0,1.7142857,6.769231
4501,12.0,2.2857144,6.769231
4502,12.0,2.857143,6.769231
4503,12.0,3.4285715,6.769231
4504,12.0,4.0,6.769231
4505,12.0,0.0,6.1538463
4506,12.0,0.5714286,6.1538463
4507,12.0,1.1428572,6.1538463
4508,12.0,1.7142857,6.1538463
4509,12.0,2.2857144,6.1538463
4510,12.0,2.857143,6.1538463
4511,12.0,3.4285715,6.1538463
4512,12.0,4.0,6.1538463
4513,12.0,0.0,5.5384617
4514,12.0,0.5714286,5.5384617
4515,12.0,1.1428572,5.5384617
4516,12.0,1.7142857,5.5384617
4517,12.0,2.2857144,5.5384617
4518,12.0,2.857143,5.5384617
4519,12.0,3.4285715,5.5384617
4520,12.0,4.0,5.5384617
4521,12.0,0.0,4.923077
4522,12.0,0.5714286,4.923077
4523,12.0,1.1428572,4.923077
4524,12.0,1.7142857,4.923077
4525,12.0,2.2857144,4.923077
4526,12.0,2.857143,4.923077
4527,12.0,3.4285715,4.923077
4528,12.0,4.0,4.923077
4529,12.0,0.0,4.3076925
4530,12.0,0.5714286,4.3076925
4531,12.0,1.1428572,4.3076925
4532,12.0,1.7142857,4.3076925
4533,12.0,2.2857144,4.3076925
4534,12.0,2.857143,4.3076925
4535,12.0,3.4285715,4.3076925
4536,12.0,4.0,4.3076925
4537,12.0,0.0,3.6923077
4538,12.0,0.5714286,3.6923077
4539,12.0,1.1428572,3.6923077
4540,12.0,1.7142857,3.6923077
4541,12.0,2.2857144,3.6923077
4542,12.0,2.857143,3.6923077
4543,12.0,3.4285715,3.6923077
4544,12.0,4.0,3.6923077
4545,12.0,0.0,3.0769231
4546,12.0,0.5714286,3.0769231
4547,12.0,1.1428572,3.0769231
4548,12.0,1.7142857,3.0769231
4549,12.0,2.2857144,3.0769231
4550,12.0,2.857143,3.0769231
4551,12.0,3.4285715,3.0769231
4552,12.0,4.0,3.0769231
4553,12.0,0.0,2.4615386
4554,12.0,0.5714286,2.4615386
4555,12.0,1.1428572,2.4615386
4556,12.0,1.7142857,2.4615386
4557,12.0,2.2857144,2.4615386
4558,12.0,2.857143,2.4615386
4559,12.0,3.4285715,2.4615386
4560,12.0,4.0,2.4615386
4561,12.0,0.0,1.8461539
4562,12.0,0.5714286,1.8461539
4563,12.0,1.1428572,1.8461539
4564,12.0,1.7142857,1.8461539
4565,12.0,2.2857144,1.8461539
4566,12.0,2.857143,1.8461539
4567,12.0,3.4285715,1.8461539
4568,12.0,4.0,1.8461539
4569,12.0,0.0,1.2307693
4570,12.0,0.5714286,1.2307693
4571,12.0,1.1428572,1.2307693
4572,12.0,1.7142857,1.2307693
4573,12.0,2.2857144,1.2307693
4574,12.0,2.857143,1.2307693
4575,12.0,3.4285715,1.2307693
4576,12.0,4.0,1.2307693
4577,12.0,0.0,0.61538464
4578,12.0,0.5714286,0.61538464
4579,12.0,1.1428572,0.61538464
4580,12.0,1.7142857,0.61538464
4581,12.0,2.2857144,0.61538464
4582,12.0,2.857143,0.61538464
4583,12.0,3.4285715,0.61538464
4584,12.0,4.0,0.61538464
4585,12.0,0.0,0.0
4586,12.0,0.5714286,0.0
4587,12.0,1.1428572,0.0
4588,12.0,1.7142857,0.0
4589,12.0,2.2857144,0.0
4590,12.0,2.857143,0.0
4591,12.0,3.4285715,0.0
4592,12.0,4.0,0.0
