ElementLabel,IntegrationPoint,LE11,LE22,LE33,LE12,LE13,LE23
208,1,-8.631221e-05,3.070324e-05,0.000109981855,0.00036069486,0.00012300388,-5.037213e-05
209,1,-2.6108188e-05,-0.00010871069,8.1457336e-05,8.757509e-06,0.00011031145,-3.9958955e-05
210,1,5.8849328e-05,2.2919521e-05,5.068129e-05,0.00032382493,0.00011058069,-1.5075079e-05
211,1,3.795153e-05,-0.00026759217,0.00020363927,5.297402e-05,0.00012489487,-1.4228932e-05
212,1,-6.0963255e-05,8.522628e-05,0.0001847335,-0.00055208884,0.00012341535,-2.8614857e-05
213,1,5.845968e-08,-0.0001883659,0.00016740977,0.00046476192,0.000118443415,-3.4348996e-05
214,1,-8.933403e-06,-0.000115411975,0.00014628572,-0.0006972094,0.00010667577,-4.2639145e-05
215,1,-8.9174515e-05,2.8895807e-05,0.00012098581,0.00038229715,9.148601e-05,-4.1519485e-05
216,1,-2.9835563e-05,-0.00011162996,9.6513075e-05,2.2839491e-05,8.8268185e-05,-3.25144e-05
217,1,5.2809075e-05,1.6640537e-05,7.82097e-05,0.00033004576,0.00010888678,-1.2601767e-05
218,1,4.435868e-05,-0.00026827358,0.00020113557,6.9845875e-05,6.096722e-05,-5.3787207e-06
219,1,-5.8825677e-05,8.07409e-05,0.00019326886,-0.0005416033,6.327115e-05,-1.6430698e-05
220,1,-2.6623327e-06,-0.00018857865,0.00017475364,0.00046686013,5.7899415e-05,-2.257742e-05
221,1,-1.0396898e-05,-0.000115680734,0.00015225238,-0.0006781536,5.1694682e-05,-2.4078632e-05
222,1,-9.029227e-05,2.7544294e-05,0.00012845657,0.00039310424,4.8480506e-05,-2.3466053e-05
223,1,-3.1867803e-05,-0.000113393005,0.00010669371,3.4324894e-05,4.948294e-05,-1.7976798e-05
224,1,4.7728343e-05,1.2177848e-05,8.807142e-05,0.00033152333,5.729033e-05,-6.920691e-06
225,1,3.9762668e-05,-0.00026985788,0.00020673472,5.591273e-05,-1.4371514e-07,1.1357492e-08
226,1,-6.1219245e-05,8.130132e-05,0.00019517198,-0.00054282544,-8.3168345e-08,5.12221e-08
227,1,-1.4440147e-06,-0.00018964593,0.00017679107,0.0004757436,-4.794454e-08,7.80847e-08
228,1,-1.0531908e-05,-0.0001155009,0.0001542512,-0.0006764973,-2.3198549e-08,8.176711e-08
229,1,-9.1002206e-05,2.6915472e-05,0.00013085929,0.0003986056,2.6723939e-08,9.319078e-08
230,1,-3.269449e-05,-0.000114111375,0.00010968573,3.738338e-05,7.101348e-08,5.9594434e-08
231,1,4.7304457e-05,1.0916209e-05,9.7826654e-05,0.00033357422,1.2650487e-07,3.1532775e-08
232,1,4.4369997e-05,-0.00026833752,0.00020112931,6.989831e-05,-6.113169e-05,5.4244015e-06
233,1,-5.882427e-05,8.078812e-05,0.00019326186,-0.00054174865,-6.344533e-05,1.6534623e-05
234,1,-2.6644664e-06,-0.00018858288,0.00017474724,0.0004669589,-5.8000325e-05,2.2721462e-05
235,1,-1.0392092e-05,-0.00011567925,0.00015224806,-0.0006782629,-5.1733718e-05,2.4243529e-05
236,1,-9.02969e-05,2.7554943e-05,0.00012845316,0.00039314228,-4.8430706e-05,2.3644649e-05
237,1,-3.186543e-05,-0.000113395756,0.00010669008,3.4270754e-05,-4.9342063e-05,1.8095023e-05
238,1,4.7722966e-05,1.2187245e-05,8.806446e-05,0.00033152642,-5.7053283e-05,6.977519e-06
239,1,3.7973474e-05,-0.00026771956,0.00020363386,5.30701e-05,-0.0001251479,1.4240458e-05
240,1,-6.0963797e-05,8.531959e-05,0.00018471932,-0.0005523826,-0.00012355833,2.8713635e-05
241,1,5.4184163e-08,-0.00018837355,0.00016739761,0.00046496303,-0.000118527205,3.448006e-05
242,1,-8.9233845e-06,-0.00011540844,0.00014627614,-0.00069743063,-0.00010671719,4.2794283e-05
243,1,-8.918432e-05,2.8917724e-05,0.0001209793,0.00038237663,-9.143389e-05,4.168033e-05
