NodeLabel,X_mm,Y_mm,Z_mm,U1_mm,U2_mm,U3_mm
170,-11.4,0.5714286,3.6923077,-0.020209566,0.04094698,-4.0802148e-05
171,-11.4,1.1428572,3.6923077,-0.015790138,0.04381269,-2.4651132e-05
172,-11.4,1.7142857,3.6923077,-0.0013118399,0.04155039,-3.5573943e-05
173,-11.4,2.2857144,3.6923077,0.0032184483,0.04286498,-2.3403336e-05
174,-11.4,2.857143,3.6923077,0.017936984,0.04220496,-8.136919e-06
175,-11.4,3.4285715,3.6923077,0.022707423,0.042071346,-5.209068e-05
176,-11.4,4.0,3.6923077,0.037550926,0.042633537,-9.1165195e-05
177,-11.4,0.0,3.0769231,-0.0346487,0.044643216,-8.458967e-05
178,-11.4,0.5714286,3.0769231,-0.020235484,0.040962987,-0.00010022042
179,-11.4,1.1428572,3.0769231,-0.01583043,0.04381624,-9.811546e-05
180,-11.4,1.7142857,3.0769231,-0.0013328366,0.04156439,-6.9697904e-05
181,-11.4,2.2857144,3.0769231,0.0031831241,0.042877115,-5.6607434e-05
182,-11.4,2.857143,3.0769231,0.017915819,0.042221714,-5.097218e-05
183,-11.4,3.4285715,3.0769231,0.02268097,0.042085316,2.1494994e-05
184,-11.4,4.0,3.0769231,0.03752958,0.04265311,9.524943e-05
185,-11.4,0.0,2.4615386,-0.034730803,0.04464168,-0.00018681472
186,-11.4,0.5714286,2.4615386,-0.020277128,0.040965535,-0.000158661
187,-11.4,1.1428572,2.4615386,-0.015874919,0.04384312,-0.00012574521
188,-11.4,1.7142857,2.4615386,-0.0013760304,0.04159218,-0.00011554681
189,-11.4,2.2857144,2.4615386,0.003135111,0.04289869,-8.453755e-05
190,-11.4,2.857143,2.4615386,0.017881522,0.04226178,-4.2077238e-05
191,-11.4,3.4285715,2.4615386,0.022632213,0.04211206,-6.038196e-05
192,-11.4,4.0,2.4615386,0.03752489,0.04270285,-8.2185405e-05
193,-11.4,0.0,1.8461539,-0.03476164,0.04465333,-0.00021438436
194,-11.4,0.5714286,1.8461539,-0.020330679,0.041035492,-0.00019118792
195,-11.4,1.1428572,1.8461539,-0.015957097,0.04384138,-0.00016736962
196,-11.4,1.7142857,1.8461539,-0.0014233416,0.041657545,-0.00013529496
197,-11.4,2.2857144,1.8461539,0.0030582657,0.042926367,-9.213327e-05
198,-11.4,2.857143,1.8461539,0.017822405,0.042326473,-7.551438e-05
199,-11.4,3.4285715,1.8461539,0.022571087,0.0421513,2.3334835e-05
200,-11.4,4.0,1.8461539,0.037452295,0.042762876,0.00015203035
201,-11.4,0.0,1.2307693,-0.034916706,0.044708423,-0.00020882669
202,-11.4,0.5714286,1.2307693,-0.020452326,0.041012242,-0.00021498876
203,-11.4,1.1428572,1.2307693,-0.016041385,0.04394864,-0.00018666018
204,-11.4,1.7142857,1.2307693,-0.0015482414,0.041666195,-0.0001348598
205,-11.4,2.2857144,1.2307693,0.0029655036,0.043022614,-0.00011415807
206,-11.4,2.857143,1.2307693,0.017711578,0.042368475,-3.8762373e-05
207,-11.4,3.4285715,1.2307693,0.022463247,0.04224346,-3.8685528e-05
208,-11.4,4.0,1.2307693,0.03737618,0.042831376,-8.167067e-05
209,-11.4,0.0,0.61538464,-0.03496922,0.044760864,-0.00035131254
210,-11.4,0.5714286,0.61538464,-0.020763215,0.04109025,-0.00020937725
211,-11.4,1.1428572,0.61538464,-0.01615008,0.043973032,-0.00015716307
212,-11.4,1.7142857,0.61538464,-0.0018298847,0.041742872,-0.00016568066
213,-11.4,2.2857144,0.61538464,0.0028926034,0.043102294,-6.547107e-05
214,-11.4,2.857143,0.61538464,0.01743998,0.04241681,-6.623312e-05
215,-11.4,3.4285715,0.61538464,0.022432934,0.042372506,3.4750683e-05
216,-11.4,4.0,0.61538464,0.03707004,0.04283117,0.0002422304
217,-11.4,0.0,0.0,-0.03517587,0.04460469,-8.5527456e-05
218,-11.4,0.5714286,0.0,-0.021125166,0.04127112,-0.00022032337
219,-11.4,1.1428572,0.0,-0.016276646,0.043946568,-0.00023413
220,-11.4,1.7142857,0.0,-0.002203533,0.041845694,-3.4714758e-05
221,-11.4,2.2857144,0.0,0.0027750414,0.043150302,-0.00014326407
222,-11.4,2.857143,0.0,0.01712676,0.04247715,1.5418429e-05
