NodeLabel,X_mm,Y_mm,Z_mm,U1_mm,U2_mm,U3_mm
233,-10.8,0.0,7.3846154,-0.032136902,0.03376216,0.00025261877
234,-10.8,0.5714286,7.3846154,-0.026384959,0.037230335,0.00033725548
235,-10.8,1.1428572,7.3846154,-0.012235767,0.034197066,0.0003313664
236,-10.8,1.7142857,7.3846154,-0.0065097315,0.036277786,0.00024895658
237,-10.8,2.2857144,7.3846154,0.007823845,0.034791775,0.00024332572
238,-10.8,2.857143,7.3846154,0.013737351,0.035338547,0.00014032883
239,-10.8,3.4285715,7.3846154,0.028345713,0.035254885,0.00011017773
240,-10.8,4.0,7.3846154,0.034406338,0.0346602,0.00016133934
241,-10.8,0.0,6.769231,-0.031836826,0.03380018,0.0003599328
242,-10.8,0.5714286,6.769231,-0.026300607,0.03719764,0.00030977174
243,-10.8,1.1428572,6.769231,-0.012000158,0.034147616,0.000279995
244,-10.8,1.7142857,6.769231,-0.0064538205,0.036214635,0.000255371
245,-10.8,2.2857144,6.769231,0.008055574,0.034762822,0.00018900122
246,-10.8,2.857143,6.769231,0.013766238,0.035223912,0.00015707263
247,-10.8,3.4285715,6.769231,0.02856066,0.035249528,5.2945736e-05
248,-10.8,4.0,6.769231,0.034425046,0.03449992,-9.6793425e-05
249,-10.8,0.0,6.1538463,-0.031785436,0.033830628,0.0002779034
250,-10.8,0.5714286,6.1538463,-0.026254218,0.037072256,0.00025660836
251,-10.8,1.1428572,6.1538463,-0.0119180875,0.034207713,0.00022895611
252,-10.8,1.7142857,6.1538463,-0.006400411,0.036102086,0.00019821984
253,-10.8,2.2857144,6.1538463,0.008128872,0.03478264,0.00016229207
254,-10.8,2.857143,6.1538463,0.013829232,0.03512725,9.776124e-05
255,-10.8,3.4285715,6.1538463,0.028633399,0.035243984,0.00010195819
256,-10.8,4.0,6.1538463,0.03449251,0.034420107,0.00012640149
257,-10.8,0.0,5.5384617,-0.031743016,0.033841915,0.00016515015
258,-10.8,0.5714286,5.5384617,-0.02621323,0.037076425,0.00017272196
259,-10.8,1.1428572,5.5384617,-0.011899662,0.034175217,0.00016565151
260,-10.8,1.7142857,5.5384617,-0.0063637197,0.036083825,0.00012620233
261,-10.8,2.2857144,5.5384617,0.008158435,0.0347607,9.9793295e-05
262,-10.8,2.857143,5.5384617,0.013865913,0.035098262,7.8672456e-05
263,-10.8,3.4285715,5.5384617,0.028659487,0.03521943,2.873372e-06
264,-10.8,4.0,5.5384617,0.03450722,0.034378324,-7.483024e-05
265,-10.8,0.0,4.923077,-0.031746335,0.03383322,0.000116045645
266,-10.8,0.5714286,4.923077,-0.026193094,0.037051834,8.510239e-05
267,-10.8,1.1428572,4.923077,-0.011892788,0.034178462,6.3473395e-05
268,-10.8,1.7142857,4.923077,-0.0063428823,0.036071602,6.0090224e-05
269,-10.8,2.2857144,4.923077,0.008158601,0.034746867,3.777852e-05
270,-10.8,2.857143,4.923077,0.013885388,0.035090808,7.867349e-06
271,-10.8,3.4285715,4.923077,0.028651651,0.035199206,3.6729987e-05
272,-10.8,4.0,4.923077,0.03451725,0.034371704,6.717596e-05
273,-10.8,0.0,4.3076925,-0.031744964,0.033838116,-4.3885368e-05
274,-10.8,0.5714286,4.3076925,-0.026185486,0.03706084,-1.7433069e-05
275,-10.8,1.1428572,4.3076925,-0.011901653,0.034170013,-9.976434e-06
276,-10.8,1.7142857,4.3076925,-0.0063397614,0.03607168,-3.0795025e-05
277,-10.8,2.2857144,4.3076925,0.008149897,0.034740824,-3.1136282e-05
278,-10.8,2.857143,4.3076925,0.0138854515,0.035088725,-2.964977e-05
279,-10.8,3.4285715,4.3076925,0.028638195,0.035190318,-8.00753e-05
280,-10.8,4.0,4.3076925,0.034505293,0.03436612,-0.00012543578
281,-10.8,0.0,3.6923077,-0.031759713,0.033837777,-8.699767e-05
282,-10.8,0.5714286,3.6923077,-0.02620044,0.037060875,-0.000114127426
283,-10.8,1.1428572,3.6923077,-0.011916322,0.03416974,-0.00012233468
284,-10.8,1.7142857,3.6923077,-0.0063547096,0.036071647,-0.000102140926
285,-10.8,2.2857144,3.6923077,0.008135203,0.03474062,-0.00010252325
286,-10.8,2.857143,3.6923077,0.013870487,0.035088643,-0.00010464295
287,-10.8,3.4285715,3.6923077,0.028623492,0.03519017,-5.496371e-05
288,-10.8,4.0,3.6923077,0.03449034,0.034366,-1.0288147e-05
289,-10.8,0.0,3.0769231,-0.031790238,0.03383226,-0.00024701995
290,-10.8,0.5714286,3.0769231,-0.026237864,0.037051924,-0.00021662384
291,-10.8,1.1428572,3.0769231,-0.011936811,0.034177657,-0.00019582338
292,-10.8,1.7142857,3.0769231,-0.006387727,0.03607151,-0.00019297923
293,-10.8,2.2857144,3.0769231,0.008114532,0.034746252,-0.00017148367
294,-10.8,2.857143,3.0769231,0.0138404835,0.035090547,-0.00014211229
295,-10.8,3.4285715,3.0769231,0.028607506,0.035198733,-0.00017181027
296,-10.8,4.0,3.0769231,0.034472253,0.034371313,-0.00020283647
297,-10.8,0.0,2.4615386,-0.031816423,0.03384028,-0.00029606797
298,-10.8,0.5714286,2.4615386,-0.026287917,0.0370766,-0.00030418026
299,-10.8,1.1428572,2.4615386,-0.011973016,0.034173872,-0.000298045
300,-10.8,1.7142857,2.4615386,-0.006438467,0.036083665,-0.0002590464
301,-10.8,2.2857144,2.4615386,0.008084989,0.03475969,-0.00023353452
302,-10.8,2.857143,2.4615386,0.013791077,0.03509782,-0.00021287921
303,-10.8,3.4285715,2.4615386,0.028585948,0.03521868,-0.00013799594
304,-10.8,4.0,2.4615386,0.03443231,0.034377683,-6.081802e-05
305,-10.8,0.0,1.8461539,-0.031888004,0.033828296,-0.0004089465
306,-10.8,0.5714286,1.8461539,-0.026358733,0.037072543,-0.00038808954
307,-10.8,1.1428572,1.8461539,-0.012020799,0.034205787,-0.00036132784
308,-10.8,1.7142857,1.8461539,-0.006505055,0.03610192,-0.00033106306
309,-10.8,2.2857144,1.8461539,0.008026056,0.034781184,-0.00029602865
310,-10.8,2.857143,1.8461539,0.013724466,0.035126675,-0.0002319615
311,-10.8,3.4285715,1.8461539,0.028530437,0.035242893,-0.00023706997
312,-10.8,4.0,1.8461539,0.034387577,0.034419212,-0.0002619908
313,-10.8,0.0,1.2307693,-0.031968806,0.033796806,-0.0004908389
314,-10.8,0.5714286,1.2307693,-0.026435163,0.037198383,-0.0004411937
315,-10.8,1.1428572,1.2307693,-0.01213209,0.034144863,-0.0004123875
316,-10.8,1.7142857,1.2307693,-0.0065884874,0.036214642,-0.00038818785
317,-10.8,2.2857144,1.2307693,0.007923511,0.034760818,-0.00032274218
318,-10.8,2.857143,1.2307693,0.013631435,0.035223287,-0.00029126304
319,-10.8,3.4285715,1.2307693,0.028428448,0.035248104,-0.00018806812
320,-10.8,4.0,1.2307693,0.034290116,0.034498814,-3.8843667e-05
321,-10.8,0.0,0.61538464,-0.032298073,0.033757914,-0.0003835986
322,-10.8,0.5714286,0.61538464,-0.026549358,0.03723135,-0.00046872892
323,-10.8,1.1428572,0.61538464,-0.012397059,0.034193654,-0.00046372
324,-10.8,1.7142857,0.61538464,-0.0066742883,0.03627787,-0.0003817789
325,-10.8,2.2857144,0.61538464,0.0076624197,0.03478929,-0.00037704105
326,-10.8,2.857143,0.61538464,0.0135726435,0.035337847,-0.000274519
327,-10.8,3.4285715,0.61538464,0.028184112,0.035253115,-0.00024527
328,-10.8,4.0,0.61538464,0.034241423,0.03465889,-0.00029690008
329,-10.8,0.0,0.0,-0.03261041,0.033963747,-0.00063478877
330,-10.8,0.5714286,0.0,-0.026712058,0.037136517,-0.00046953352
331,-10.8,1.1428572,0.0,-0.012767465,0.034300525,-0.00038818814
332,-10.8,1.7142857,0.0,-0.006836375,0.03630386,-0.0004969057
333,-10.8,2.2857144,0.0,0.007339577,0.03486445,-0.00030792385
334,-10.8,2.857143,0.0,0.013446509,0.035427175,-0.0003354161
335,-10.8,3.4285715,0.0,0.027930744,0.03533269,-0.00021022942
336,-10.8,4.0,0.0,0.034147605,0.034753565,6.62374e-05
337,-10.2,0.0,8.0,-0.03637129,0.02700594,0.00043086245
338,-10.2,0.5714286,8.0,-0.022777317,0.023514967,0.0006175975
339,-10.2,1.1428572,8.0,-0.016638266,0.026334796,0.0007030943
340,-10.2,1.7142857,8.0,-0.0027776072,0.024000857,0.00050049025
341,-10.2,2.2857144,8.0,0.0034219034,0.025185509,0.0005489605
342,-10.2,2.857143,8.0,0.017463872,0.024490757,0.00036364511
343,-10.2,3.4285715,8.0,0.02405425,0.02430752,0.00025032755
344,-10.2,4.0,8.0,0.038299043,0.024748173,0.000317128
345,-10.2,0.0,7.3846154,-0.03613627,0.027276523,0.00069157075
346,-10.2,0.5714286,7.3846154,-0.022370176,0.023367774,0.00060815277
347,-10.2,1.1428572,7.3846154,-0.016442228,0.026353128,0.0005641268
348,-10.2,1.7142857,7.3846154,-0.0024224343,0.023896743,0.00055289106
349,-10.2,2.2857144,7.3846154,0.003585082,0.025090942,0.00043719338
350,-10.2,2.857143,7.3846154,0.017743645,0.02437589,0.00036632296
351,-10.2,3.4285715,7.3846154,0.024133097,0.024163136,0.00021646764
352,-10.2,4.0,7.3846154,0.03852024,0.024615442,-2.4632656e-05
353,-10.2,0.0,6.769231,-0.036078457,0.027176892,0.0005592891
354,-10.2,0.5714286,6.769231,-0.022149226,0.023319451,0.00054630253
